background,x,s,tail_count,short_common_mu_extrapolated_count,full_range_fit_count
Ara+6,0.06843020221476491,-0.06843020221476491,524,590.9681858270192,503.75037090377714
Ara+6,0.06994219793472167,-0.06994219793472167,516,584.2051505098331,495.8385859903546
Ara+6,0.071487601871857,-0.071487601871857,510,577.5195113161577,488.0510617110318
Ara+6,0.07306715219557204,-0.07306715219557204,508,570.9103825253593,480.38584645749796
Ara+6,0.0746816033854488,-0.0746816033854488,504,564.376888552982,472.84101927294364
Ara+6,0.07633172659163069,-0.07633172659163069,498,557.9181638347533,465.41468937065684
Ara+6,0.07801831000316634,-0.07801831000316634,494,551.5333527119113,458.10499566017586
Ara+6,0.07974215922449152,-0.07974215922449152,491,545.221609317845,450.9101062808889
Ara+6,0.08150409766022985,-0.08150409766022985,484,538.9820974660357,443.82821814295573
Ara+6,0.08330496690849597,-0.08330496690849597,476,532.8139905392767,436.85755647544266
Ara+6,0.08514562716288879,-0.08514562716288879,471,526.7164713801607,429.9963743815499
Ara+6,0.08702695762336701,-0.08702695762336701,466,520.6887321828253,423.2429524008281
Ara+6,0.08894985691620291,-0.08894985691620291,462,514.72997438593,416.5955980782707
Ara+6,0.09091524352321548,-0.09091524352321548,460,508.8394085668669,410.05264554017066
Ara+6,0.09292405622048769,-0.09292405622048769,456,503.0162543371718,403.612455076642
Ara+6,0.09497725452677712,-0.09497725452677712,455,497.25974023914046,397.2734127306965
Ara+6,0.09707581916183444,-0.09707581916183444,451,491.5691036436254,391.0339298937761
Ara+6,0.09922075251484909,-0.09922075251484909,448,485.94359064900124,384.8924429076341
Ara+6,0.10141307912324497,-0.10141307912324497,441,480.38245598128555,378.847412672473
Ara+6,0.10365384616205542,-0.10365384616205542,440,474.8849628954073,372.89732426123567
Ara+6,0.10594412394411153,-0.10594412394411153,439,469.4503830775986,367.0406865399524
Ara+6,0.10828500643128176,-0.10828500643128176,437,464.07799654891045,361.2760317940533
Ara+6,0.11067761175700826,-0.11067761175700826,432,458.7670915698251,355.60191536054833
Ara+6,0.11312308276038811,-0.11312308276038811,429,453.51696454596924,350.0169152659857
Ara+6,0.11562258753205626,-0.11562258753205626,427,448.3269199348953,344.51963187009295
Ara+6,0.1181773199721289,-0.1181773199721289,423,443.1962701539399,339.10868751502034
Ara+6,0.12078850036047596,-0.12078850036047596,421,438.12433548912895,333.7827261800873
Ara+6,0.12345737593959305,-0.12345737593959305,420,433.1104440051312,328.5404131419557
Ara+6,0.12618522151035305,-0.12618522151035305,419,428.15393145623625,323.3804346401381
Ara+6,0.1289733400409202,-0.1289733400409202,418,423.254141198359,318.30149754776136
Ara+6,0.1318230632891195,-0.1318230632891195,415,418.410424102042,313.30232904749823
Ara+6,0.13473575243855665,-0.13473575243855665,413,413.6221384664605,308.38167631259114
Ara+6,0.13771279874879377,-0.13771279874879377,410,408.8886499344099,303.53830619288595
Ara+6,0.14075562421989132,-0.14075562421989132,410,404.20933140826435,298.7710049057941
Ara+6,0.14386568227163257,-0.14386568227163257,405,399.58356296689743,294.0785777321114
Ara+6,0.14704445843775696,-0.14704445843775696,401,395.01073178355614,289.4598487166124
Ara+6,0.15029347107553154,-0.15029347107553154,395,390.49023204467227,284.91366037334865
Ara+6,0.15361427209100212,-0.15361427209100212,387,386.02146486960214,280.43887339557307
Ara+6,0.15700844768026767,-0.15700844768026767,386,381.6038382312886,276.03436637022367
Ara+6,0.16047761908713512,-0.16047761908713512,380,377.2367668778276,271.6990354968867
Ara+6,0.16402344337751312,-0.16402344337751312,378,372.9196722549322,267.43179431118006
Ara+6,0.16764761423091815,-0.16764761423091815,376,368.65198242928767,263.23157341247475
Ara+6,0.171351862749468,-0.171351862749468,374,364.43313201277823,259.09732019589677
Ara+6,0.1751379582847506,-0.1751379582847506,373,360.2625620875864,255.0279985885375
Ara+6,0.17900770928296364,-0.17900770928296364,366,356.1397201321453,251.0225887898052
Ara+6,0.18296296414872668,-0.18296296414872668,364,352.0640599479413,247.08008701585675
Ara+6,0.1870056121279809,-0.1870056121279809,361,348.0350415871509,243.19950524804187
Ara+6,0.19113758421039548,-0.19113758421039548,358,344.0521312811108,239.37987098529965
Ara+6,0.19536085405171466,-0.19536085405171466,348,340.11480136960085,235.62022700044156
Ara+6,0.19967743891648287,-0.19967743891648287,344,336.22253023094123,231.91963110026452
Ara+6,0.20408940064160117,-0.20408940064160117,341,332.3748022128866,228.27715588943022
Ara+6,0.20859884662117262,-0.20859884662117262,336,328.571107564311,224.69188853805414
Ara+6,0.21320793081310957,-0.21320793081310957,332,324.81094236767746,221.16293055294258
Ara+6,0.21791885476798137,-0.21791885476798137,324,321.0938084722764,217.68939755242553
Ara+6,0.222733868680595,-0.222733868680595,317,317.41921342823184,214.27041904472293
Ara+6,0.22765527246481185,-0.22765527246481185,310,313.78667042126034,210.9051382097943
Ara+6,0.23268541685211144,-0.23268541685211144,307,310.19569820817645,207.59271168461328
Ara+6,0.23782670451443017,-0.23782670451443017,304,306.645821053139,204.33230935181476
Ara+6,0.2430815912118078,-0.2430815912118078,303,303.1365686646239,201.1231141316624
Ara+6,0.24845258696539377,-0.24845258696539377,299,299.6674761331188,197.9643217772814
Ara+6,0.2539422572563694,-0.2539422572563694,293,296.23808386953306,194.85514067311007
Ara+6,0.25955322425136307,-0.25955322425136307,289,292.84793754431,191.79479163651408
Ara+6,0.26528816805493916,-0.26528816805493916,284,289.49658802723604,188.78250772251857
Ara+6,0.27114982798976367,-0.27114982798976367,275,286.1835913279414,185.8175340316063
Ara+6,0.2771410039050538,-0.2771410039050538,269,282.90850853707735,182.89912752053405
Ara+6,0.28326455751393875,-0.28326455751393875,261,279.67090576817145,180.02655681612174
Ara+6,0.2895234137603712,-0.2895234137603712,252,276.47035410014416,177.19910203196386
Ara+6,0.2959205622162395,-0.2959205622162395,245,273.3064295204858,174.41605458802218
Ara+6,0.3024590585093516,-0.3024590585093516,238,270.1787128690817,171.67671703304953
Ara+6,0.30914202578296873,-0.30914202578296873,234,267.08678978268335,168.98040286980427
Ara+6,0.3159726561875908,-0.3159726561875908,228,264.0302506400111,166.32643638300885
Ara+6,0.3229542124057005,-0.3229542124057005,219,261.00869050748867,163.71415247001158
Ara+6,0.33009002921019986,-0.33009002921019986,211,258.02170908559646,161.14289647410615
Ara+6,0.33738351505728004,-0.33738351505728004,203,255.0689106558388,158.61202402047064
Ara+6,0.34483815371448534,-0.34483815371448534,190,252.14990402832032,156.12090085468304
Ara+6,0.3524575059247524,-0.3524575059247524,174,249.2643024899189,153.66890268377173
Ara+6,0.36024521110721436,-0.36024521110721436,157,246.41172375305493,151.255415019764
Ara+6,0.36820498909558774,-0.36820498909558774,143,243.591789905045,148.87983302569054
Ara+6,0.3763406419149669,-0.3763406419149669,129,240.80412735803483,146.54156136400982
Ara+6,0.38465605559788063,-0.38465605559788063,113,238.04836679950725,144.24001404741134
Ara+6,0.393155202040472,-0.393155202040472,106,235.32414314335463,141.97461429196352
Ara+6,0.40184214089969494,-0.40184214089969494,94,232.6310954815114,139.7447943725681
Ara+6,0.41072102153242657,-0.41072102153242657,81,229.96886703614157,137.54999548068332
Ara+6,0.41979608497742815,-0.41979608497742815,70,227.33710511237206,135.38966758428316
Ara+6,0.42907166598109675,-0.42907166598109675,60,224.7354610515664,133.26326929001524
Ara+6,0.4385521950679761,-0.4385521950679761,52,222.1635901851358,131.17026770752423
Ara+6,0.4482422006570192,-0.4482422006570192,41,219.62115178887524,129.11013831590506
Ara+6,0.45814631122460653,-0.45814631122460653,32,217.10780903782546,127.0823648322549
Ara+6,0.4682692575153617,-0.4682692575153617,29,214.62322896164943,125.08643908228866
Ara+6,0.47861587480181145,-0.47861587480181145,19,212.1670824005194,123.1218608729875
Ara+6,0.4891911051939782,-0.4891911051939782,12,209.73904396151084,121.18813786724607
Ara+6,0.5,-0.5,11,207.33879197549317,119.28478546049034
